date,fwd_ret,direction,技术,技术_avail,广度,广度_avail,消息面,消息面_avail,资金流,资金流_avail
2026-06-17,0.002070918762576923,1,-0.46439798310666164,1,-0.7981119498260172,1,0.0,0,0.3245216852397351,1
2026-06-18,0.023890973257115533,1,-0.6706381166169381,1,-0.7813081556414267,1,0.0,0,0.6924416343104269,1
2026-06-22,-0.027723651372339675,-1,-1.4984033955296543,1,-0.7288802642893912,1,0.0,0,0.8243750879912625,1
2026-06-23,0.004804197109151254,1,-0.16393087227292646,1,-0.4741325354510498,1,0.0,0,0.9626039967119401,1
2026-06-24,0.01559453627101659,1,-0.2964134202956748,1,-0.79947366492556,1,0.0,0,0.7439042820276924,1
2026-06-25,-0.030255011858519643,-1,-0.8340496857390306,1,-0.8191166111219742,1,0.0,0,0.669229301906142,1
2026-06-26,0.012057896720166994,1,0.36864522094029134,1,-0.9165989630866349,1,0.0,0,0.6797336429359265,1
2026-06-29,0.010658137201712714,1,-0.22520051825854298,1,-0.7863938907612712,1,0.0,0,0.38756101747903005,1
2026-06-30,-0.004107998003306745,-1,-0.35617086881432447,1,-0.719692753147657,1,0.0,0,0.11873337299850735,1
2026-07-01,-0.029579002105938224,-1,-0.24568489080237507,1,-0.5896955580531722,1,0.0,0,0.3965114926218285,1
2026-07-02,0.006208679154940722,1,0.8283742606944265,1,-0.7046580616715008,1,0.0,0,0.3871113029251714,1
2026-07-03,-3.6285356719178985e-05,-1,0.27123828748531686,1,-0.20157035095151993,1,0.0,0,-0.32305697527202876,1
2026-07-06,-0.010271710149405311,-1,0.47626016139088323,1,-0.10537994308816694,1,0.0,0,-0.8716911445156419,1
2026-07-07,-0.0076641462704545305,-1,0.7605954111106261,1,0.07694663606900987,1,0.0,0,-0.8602805781377336,1
2026-07-08,0.025397506374573497,1,0.8136304872189772,1,-0.5560477143887805,1,0.0,0,-1.1040442389300045,1
2026-07-09,-0.01958976173081617,-1,-0.3511743311623793,1,-0.6158350545082366,1,0.0,0,-1.2759457211424554,1
2026-07-10,-0.01786394276908443,-1,0.3419407621281392,1,-0.11698629058180059,1,0.0,0,-1.192265227512466,1
2026-07-13,0.021535836373731465,1,0.8625536705414124,1,-0.451866211528375,1,0.0,0,-0.7954531965488525,1
2026-07-14,-0.0020263100067507978,-1,0.005987825490426734,1,-0.2591528932387799,1,0.0,0,-1.3675367067574182,1
2026-07-15,-0.018456738835110675,-1,0.24417358784328386,1,0.09824667730479023,1,0.0,0,-1.4393995774782073,1
2026-07-16,-0.03604160143217072,-1,0.9101144204090039,1,0.18644902164398175,1,0.0,0,-1.546876362702512,1
2026-07-17,0.015284619866577032,1,1.5314631525411115,1,0.48306130707736206,1,0.0,0,-1.8437182984569371,1
2026-07-20,0.030643338324720437,1,0.5989107729030797,1,0.4127858682908749,1,0.0,0,-2.2638072108310943,1
2026-07-21,-0.0046388350070549755,-1,-0.21978171703114718,1,-0.5703995436107162,1,0.0,0,-2.4751795854748186,1
2026-07-22,0.0022804840164942775,1,0.3179820031202469,1,-0.08454589218625864,1,0.0,0,-1.7646732937636072,1
2026-07-23,-0.016668796530491914,-1,0.2845690131397646,1,-0.9225649033724729,1,0.0,0,-2.253839757447517,1
2026-07-24,0.011450485038076552,1,0.4733155011449144,1,0.29889389928328736,1,0.0,0,-2.374568348770278,1
2026-07-27,-0.02826278735373078,-1,0.11416252957831467,1,-0.8250005548317288,1,0.0,0,-2.1677169923917874,1
2026-07-28,0.00672693772118671,1,1.2247919420962632,1,-0.05649556402476563,1,0.0,0,-1.4379656872164446,1
